
 num     #instances         #bytes  class name
3408:             1             56  sun.security.ssl.X509TrustManagerImpl
3409:             1             56  sun.security.validator.SimpleValidator
3410:             1             48  [Lcom.fasterxml.jackson.core.Base64Variant$PaddingReadBehaviour;
3411:             1             48  [Lcom.fasterxml.jackson.core.StreamReadCapability;
3412:             2             48  [Lcom.fasterxml.jackson.databind.deser.Deserializers;
3413:             1             48  [Lcom.fasterxml.jackson.databind.util.AccessPattern;
3414:             1             48  [Lcom.google.common.cache.LocalCache$Strength;
3415:             1             48  [Lcom.google.protobuf.Descriptors$DescriptorPool$SearchFilter;
3416:             1             48  [Lcom.sun.beans.util.Cache$Kind;
3417:             1             48  [Lio.grpc.SecurityLevel;
3418:             1             48  [Lio.netty.handler.codec.http2.HpackDecoder$HeaderType;
3419:             1             48  [Lio.netty.handler.codec.http2.HpackUtil$IndexType;
3420:             1             48  [Lio.netty.handler.codec.http2.Http2Exception$ShutdownHint;
3421:             2             48  [Ljava.lang.Enum;
3422:             1             48  [Ljava.net.Proxy$Type;
3423:             1             48  [Ljava.nio.file.AccessMode;
3424:             1             48  [Ljava.nio.file.FileTreeWalker$EventType;
3425:             1             48  [Ljava.nio.file.StandardCopyOption;
3426:             1             48  [Ljava.time.format.ResolverStyle;
3427:             1             48  [Ljava.time.temporal.TemporalUnit;
3428:             1             48  [Ljava.util.stream.MatchOps$MatchKind;
3429:             2             48  [Ljavax.security.cert.X509Certificate;
3430:             1             48  [Lorg.apache.commons.configuration2.interpol.DefaultLookups;
3431:             1             48  [Lorg.apache.commons.io.StandardLineSeparator;
3432:             1             48  [Lorg.apache.hadoop.hdds.DatanodeVersion;
3433:             1             48  [Lorg.apache.hadoop.hdds.server.http.HttpServer2$XFrameOption;
3434:             1             48  [Lorg.apache.hadoop.hdds.utils.db.DelegatedCodec$CopyType;
3435:             1             48  [Lorg.apache.hadoop.hdds.utils.db.cache.CacheResult$CacheStatus;
3436:             1             48  [Lorg.apache.hadoop.io.retry.RetryPolicy$RetryAction$RetryDecision;
3437:             1             48  [Lorg.apache.hadoop.ipc.RPC$RpcKind;
3438:             1             48  [Lorg.apache.hadoop.ozone.audit.AuditMarker;
3439:             1             48  [Lorg.apache.hadoop.ozone.common.Storage$StorageState;
3440:             1             48  [Lorg.apache.hadoop.ozone.om.OzoneManager$StartupOption;
3441:             1             48  [Lorg.apache.hadoop.ozone.om.lock.OMLockDetails$LockOpType;
3442:             1             48  [Lorg.apache.hadoop.ozone.om.ratis.OzoneManagerRatisServer$RaftServerStatus;
3443:             1             48  [Lorg.apache.hadoop.ozone.om.request.file.OMDirectoryCreateRequest$Result;
3444:             1             48  [Lorg.apache.hadoop.thirdparty.com.google.common.cache.LocalCache$Strength;
3445:             1             48  [Lorg.apache.logging.log4j.core.config.LoggerConfig$LoggerConfigPredicate;
3446:             2             48  [Lorg.apache.logging.log4j.core.config.Property;
3447:             1             48  [Lorg.apache.logging.log4j.core.util.datetime.FixedDateFormat$FixedTimeZoneFormat;
3448:             1             48  [Lorg.apache.ratis.server.impl.LeaderStateImpl$StateUpdateEvent$Type;
3449:             1             48  [Lorg.apache.ratis.server.impl.PendingRequests$Acquired;
3450:             1             48  [Lorg.apache.ratis.server.impl.VoteContext$CheckTermResult;
3451:             1             48  [Lorg.apache.ratis.server.protocol.RaftServerProtocol$Op;
3452:             1             48  [Lorg.apache.ratis.thirdparty.com.google.common.cache.LocalCache$Strength;
3453:             1             48  [Lorg.apache.ratis.thirdparty.com.google.protobuf.Descriptors$DescriptorPool$SearchFilter;
3454:             1             48  [Lorg.apache.ratis.thirdparty.com.google.protobuf.Descriptors$FileDescriptor$Syntax;
3455:             2             48  [Lorg.apache.ratis.thirdparty.com.google.protobuf.Descriptors$FileDescriptor;
3456:             1             48  [Lorg.apache.ratis.thirdparty.io.grpc.SecurityLevel;
3457:             1             48  [Lorg.apache.ratis.thirdparty.io.grpc.internal.ManagedChannelImpl$ResolutionState;
3458:             1             48  [Lorg.apache.ratis.thirdparty.io.grpc.netty.NegotiationType;
3459:             1             48  [Lorg.apache.ratis.thirdparty.io.grpc.stub.ClientCalls$StubType;
3460:             1             48  [Lorg.apache.ratis.thirdparty.io.netty.handler.codec.http2.HpackDecoder$HeaderType;
3461:             1             48  [Lorg.apache.ratis.thirdparty.io.netty.handler.codec.http2.HpackUtil$IndexType;
3462:             1             48  [Lorg.apache.ratis.thirdparty.io.netty.handler.codec.http2.Http2Exception$ShutdownHint;
3463:             1             48  [Lorg.bouncycastle.asn1.ASN1ObjectIdentifier;
3464:             1             48  [Lorg.eclipse.jetty.http.CookieCompliance;
3465:             1             48  [Lorg.eclipse.jetty.http.HttpMethod$Type;
3466:             1             48  [Lorg.eclipse.jetty.http.QuotedCSVParser$State;
3467:             1             48  [Lorg.eclipse.jetty.server.Response$OutputType;
3468:             1             48  [Lorg.eclipse.jetty.server.handler.ContextHandler$ContextStatus;
3469:             1             48  [Lorg.eclipse.jetty.servlet.ErrorPageErrorHandler$PageLookupTechnique;
3470:             1             48  [Lorg.eclipse.jetty.util.IteratingCallback$Action;
3471:             1             48  [Lorg.eclipse.jetty.util.thread.Invocable$InvocationType;
3472:             1             48  [Lorg.eclipse.jetty.util.thread.strategy.EatWhatYouKill$State;
3473:             1             48  [Lorg.rocksdb.IndexShorteningMode;
3474:             1             48  [Lorg.rocksdb.KeyMayExist$KeyMayExistEnum;
3475:             1             48  [Lorg.rocksdb.RocksDB$LibraryState;
3476:             1             48  [Lpicocli.CommandLine$Help$Ansi;
3477:             1             48  [Lpicocli.CommandLine$Model$InitialValueState;
3478:             1             48  [Lsun.security.provider.NativePRNG$Variant;
3479:             1             48  [Lsun.security.ssl.CipherSuite$CipherType;
3480:             3             48  com.ctc.wstx.api.WstxInputProperties$ParsingMode
3481:             1             48  com.ctc.wstx.stax.WstxInputFactory
3482:             2             48  com.fasterxml.jackson.databind.introspect.AnnotatedMethodMap
3483:             3             48  com.fasterxml.jackson.databind.introspect.BasicClassIntrospector
3484:             2             48  com.fasterxml.jackson.databind.node.JsonNodeFactory
3485:             2             48  com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap$Empty
3486:             1             48  com.fasterxml.jackson.databind.ser.std.CalendarSerializer
3487:             1             48  com.fasterxml.jackson.databind.ser.std.DateSerializer
3488:             1             48  com.fasterxml.jackson.databind.ser.std.NumberSerializers$FloatSerializer
3489:             1             48  com.fasterxml.jackson.databind.ser.std.NumberSerializers$IntLikeSerializer
3490:             1             48  com.fasterxml.jackson.databind.ser.std.NumberSerializers$ShortSerializer
3491:             1             48  com.fasterxml.jackson.databind.type.TypeFactory
3492:             2             48  com.google.common.graph.StandardMutableGraph
3493:             1             48  com.google.protobuf.DescriptorProtos$SourceCodeInfo
3494:             1             48  com.google.protobuf.WireFormat$FieldType$1
3495:             1             48  com.google.protobuf.WireFormat$FieldType$2
3496:             1             48  com.google.protobuf.WireFormat$FieldType$3
3497:             1             48  com.google.protobuf.WireFormat$FieldType$4
3498:             2             48  com.lmax.disruptor.dsl.ExceptionHandlerWrapper
3499:             2             48  com.sun.beans.WeakCache
3500:             1             48  com.sun.beans.finder.BeanInfoFinder
3501:             1             48  com.sun.jmx.mbeanserver.Repository
3502:             2             48  com.sun.proxy.$Proxy36
3503:             2             48  com.sun.proxy.$Proxy43
3504:             2             48  com.sun.proxy.$Proxy44
3505:             1             48  com.sun.security.auth.module.UnixSystem
3506:             2             48  io.netty.buffer.PooledByteBufAllocator$1
3507:             2             48  io.netty.buffer.PooledByteBufAllocatorMetric
3508:             1             48  io.netty.buffer.UnpooledByteBufAllocator
3509:             2             48  io.netty.channel.ChannelMetadata
3510:             1             48  io.netty.handler.codec.http.HttpStatusClass$1
3511:             1             48  io.netty.util.concurrent.DefaultThreadFactory
3512:             2             48  io.netty.util.concurrent.MultithreadEventExecutorGroup$1
3513:             2             48  io.netty.util.concurrent.ThreadPerTaskExecutor
3514:             1             48  io.prometheus.client.CollectorRegistry
3515:             1             48  java.io.UnixFileSystem
3516:             2             48  java.lang.InheritableThreadLocal
3517:             2             48  java.nio.ByteOrder
3518:             2             48  java.nio.charset.CoderResult
3519:             2             48  java.nio.file.attribute.PosixFilePermissions$1
3520:             1             48  java.text.DontCareFieldPosition
3521:             2             48  java.time.LocalDate
3522:             2             48  java.util.IdentityHashMap$EntrySet
3523:             1             48  java.util.JumboEnumSet
3524:             2             48  java.util.WeakHashMap$KeySet
3525:             2             48  java.util.concurrent.ConcurrentSkipListMap$EntrySet
3526:             2             48  java.util.concurrent.ConcurrentSkipListSet
3527:             1             48  java.util.concurrent.ThreadLocalRandom
3528:             1             48  java.util.logging.LogManager$SystemLoggerContext
3529:             2             48  java.util.regex.Pattern$CharPropertyNames$11
3530:             2             48  java.util.regex.Pattern$CharPropertyNames$21
3531:             2             48  org.apache.commons.collections.map.UnmodifiableMap
3532:             2             48  org.apache.commons.configuration2.ConfigurationLookup
3533:             1             48  org.apache.commons.configuration2.convert.DefaultConversionHandler$1
3534:             2             48  org.apache.commons.configuration2.event.EventListenerList
3535:             2             48  org.apache.commons.lang3.text.StrMatcher$CharSetMatcher
3536:             3             48  org.apache.commons.logging.impl.NoOpLog
3537:             2             48  org.apache.hadoop.hdds.client.RatisReplicationConfig
3538:             1             48  org.apache.hadoop.hdds.protocol.proto.HddsProtos$TransferLeadershipResponseProto
3539:             1             48  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$ActivatePipelineResponseProto
3540:             1             48  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$ClosePipelineResponseProto
3541:             1             48  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$ContainerBalancerStatusResponseProto
3542:             1             48  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$DeactivatePipelineResponseProto
3543:             1             48  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$ForceExitSafeModeResponseProto
3544:             1             48  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$GetContainerCountRequestProto
3545:             1             48  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$GetSafeModeRuleStatusesRequestProto
3546:             1             48  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$InSafeModeResponseProto
3547:             1             48  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$ReplicationManagerStatusResponseProto
3548:             1             48  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$SCMDeleteContainerResponseProto
3549:             1             48  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$StartReplicationManagerResponseProto
3550:             1             48  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$StopContainerBalancerResponseProto
3551:             1             48  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$StopReplicationManagerResponseProto
3552:             1             48  org.apache.hadoop.hdds.security.OMPassWordManager
3553:             2             48  org.apache.hadoop.hdds.utils.db.CodecRegistry
3554:             2             48  org.apache.hadoop.hdds.utils.db.CodecRegistry$CodecMap
3555:             1             48  org.apache.hadoop.hdfs.web.SSLConnectionConfigurator
3556:             2             48  org.apache.hadoop.hdfs.web.URLConnectionFactory
3557:             1             48  org.apache.hadoop.ipc.CallQueueManager
3558:             2             48  org.apache.hadoop.ipc.ClientCache
3559:             3             48  org.apache.hadoop.ipc.ProtobufRpcEngine
3560:             1             48  org.apache.hadoop.ipc.metrics.RpcDetailedMetrics
3561:             1             48  org.apache.hadoop.metrics2.impl.MetricsSystemImpl$2
3562:             1             48  org.apache.hadoop.metrics2.impl.SinkQueue
3563:             2             48  org.apache.hadoop.metrics2.lib.UniqueNames
3564:             1             48  org.apache.hadoop.ozone.audit.AuditLogger
3565:             1             48  org.apache.hadoop.ozone.grpc.metrics.GrpcMetricsServerRequestInterceptor
3566:             1             48  org.apache.hadoop.ozone.om.OzoneManagerPrepareState
3567:             1             48  org.apache.hadoop.ozone.om.ScmClient
3568:             1             48  org.apache.hadoop.ozone.om.ServiceInfoProvider
3569:             1             48  org.apache.hadoop.ozone.om.TrashPolicyOzone$Emptier
3570:             2             48  org.apache.hadoop.ozone.om.helpers.OmKeyInfo$$Lambda$105/806572546
3571:             2             48  org.apache.hadoop.ozone.om.helpers.RepeatedOmKeyInfo$$Lambda$107/564893839
3572:             1             48  org.apache.hadoop.ozone.om.lock.OzoneManagerLock
3573:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$AddAclResponse
3574:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$CancelPrepareRequest
3575:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$CancelPrepareResponse
3576:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$CheckVolumeAccessResponse
3577:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$CommitKeyResponse
3578:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$CreateBucketResponse
3579:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$CreateDirectoryResponse
3580:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$CreateTenantResponse
3581:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$CreateVolumeResponse
3582:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$DeleteBucketResponse
3583:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$DeleteSnapshotResponse
3584:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$DeleteVolumeResponse
3585:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$GetS3VolumeContextRequest
3586:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$ListTenantRequest
3587:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$MultipartUploadAbortResponse
3588:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$MultipartUploadsExpiredAbortResponse
3589:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$PurgeDirectoriesResponse
3590:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$PurgeKeysResponse
3591:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$PurgePathsResponse
3592:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$RangerBGSyncRequest
3593:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$RangerBGSyncResponse
3594:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$RecoverLeaseResponse
3595:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$RecoverTrashResponse
3596:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$RefetchSecretKeyRequest
3597:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$RemoveAclResponse
3598:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$RenameKeyResponse
3599:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$SetAclResponse
3600:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$SetBucketPropertyResponse
3601:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$SetRangerServiceVersionResponse
3602:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$SetSafeModeResponse
3603:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$SetSnapshotPropertyResponse
3604:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$SetTimesResponse
3605:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$SetVolumePropertyResponse
3606:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$SnapshotMoveDeletedKeysResponse
3607:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$SnapshotPurgeResponse
3608:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$TenantAssignAdminResponse
3609:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$TenantRevokeAdminResponse
3610:             1             48  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$TenantRevokeUserAccessIdResponse
3611:             1             48  org.apache.hadoop.ozone.security.proto.SecurityProtos$CancelDelegationTokenResponseProto
3612:             2             48  org.apache.hadoop.security.Groups$TimerToTickerAdapter
3613:             1             48  org.apache.hadoop.security.authentication.util.RandomSignerSecretProvider
3614:             1             48  org.apache.hadoop.security.authorize.AccessControlList
3615:             2             48  org.apache.hadoop.thirdparty.com.google.common.collect.ComparisonChain$InactiveComparisonChain
3616:             1             48  org.apache.hadoop.thirdparty.com.google.common.collect.RegularImmutableSet
3617:             1             48  org.apache.hadoop.util.ShutdownHookManager$HookEntry
3618:             1             48  org.apache.log4j.PatternLayout
3619:             2             48  org.apache.log4j.helpers.AppenderAttachableImpl
3620:             1             48  org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor$1
3621:             1             48  org.apache.logging.log4j.core.async.AsyncLoggerDisruptor$1
3622:             2             48  org.apache.logging.log4j.core.lookup.StrMatcher$CharSetMatcher
3623:             1             48  org.apache.logging.log4j.core.util.DefaultShutdownCallbackRegistry
3624:             2             48  org.apache.logging.log4j.core.util.DummyNanoClock
3625:             1             48  org.apache.logging.log4j.status.StatusConsoleListener
3626:             1             48  org.apache.logging.log4j.status.StatusLogger$BoundedQueue
3627:             2             48  org.apache.logging.log4j.util.PropertiesUtil
3628:             1             48  org.apache.ratis.grpc.GrpcFactory
3629:             2             48  org.apache.ratis.grpc.metrics.GrpcServerMetrics$$Lambda$899/720524700
3630:             2             48  org.apache.ratis.grpc.metrics.GrpcServerMetrics$$Lambda$914/1008890763
3631:             1             48  org.apache.ratis.grpc.metrics.intercept.server.MetricServerInterceptor
3632:             2             48  org.apache.ratis.grpc.server.GrpcLogAppender$$Lambda$885/1975474101
3633:             1             48  org.apache.ratis.grpc.server.GrpcService$$Lambda$269/1881309779
3634:             1             48  org.apache.ratis.grpc.server.GrpcService$$Lambda$302/1560297602
3635:             1             48  org.apache.ratis.proto.RaftProtos$DataStreamRequestTypeProto
3636:             1             48  org.apache.ratis.proto.RaftProtos$ForwardRequestTypeProto
3637:             1             48  org.apache.ratis.proto.RaftProtos$WriteRequestTypeProto
3638:             2             48  org.apache.ratis.proto.grpc.RaftClientProtocolServiceGrpc$RaftClientProtocolServiceMethodDescriptorSupplier
3639:             1             48  org.apache.ratis.server.impl.DivisionPropertiesImpl
3640:             2             48  org.apache.ratis.server.impl.LeaderStateImpl$$Lambda$816/605991228
3641:             2             48  org.apache.ratis.server.impl.LeaderStateImpl$$Lambda$817/1732040557
3642:             2             48  org.apache.ratis.server.impl.LeaderStateImpl$$Lambda$818/1839771928
3643:             2             48  org.apache.ratis.server.impl.LeaderStateImpl$$Lambda$880/2135375045
3644:             2             48  org.apache.ratis.server.impl.LeaderStateImpl$SenderList
3645:             2             48  org.apache.ratis.server.impl.MessageStreamRequests$StreamMap
3646:             2             48  org.apache.ratis.server.impl.PendingRequests$RequestLimits
3647:             2             48  org.apache.ratis.server.impl.PendingRequests$RequestMap$$Lambda$825/855056901
3648:             2             48  org.apache.ratis.server.impl.PendingRequests$RequestMap$$Lambda$827/146734369
3649:             2             48  org.apache.ratis.server.impl.PendingStepDown$PendingRequestReference
3650:             2             48  org.apache.ratis.server.impl.RaftServerImpl$$Lambda$637/1266638962
3651:             1             48  org.apache.ratis.server.impl.RetryCacheImpl$StatisticsImpl
3652:             1             48  org.apache.ratis.server.impl.ServerState$$Lambda$325/1477211314
3653:             1             48  org.apache.ratis.server.impl.TransferLeadership
3654:             2             48  org.apache.ratis.server.metrics.LogAppenderMetrics
3655:             1             48  org.apache.ratis.server.raftlog.segmented.SegmentedRaftLog$1
3656:             1             48  org.apache.ratis.server.raftlog.segmented.SegmentedRaftLogCache$LogSegmentList
3657:             1             48  org.apache.ratis.thirdparty.com.google.common.collect.RegularImmutableSet
3658:             1             48  org.apache.ratis.thirdparty.com.google.protobuf.IntArrayList
3659:             1             48  org.apache.ratis.thirdparty.com.google.protobuf.LongArrayList
3660:             1             48  org.apache.ratis.thirdparty.com.google.protobuf.TextFormat$Parser
3661:             1             48  org.apache.ratis.thirdparty.com.google.protobuf.WireFormat$FieldType$1
3662:             1             48  org.apache.ratis.thirdparty.com.google.protobuf.WireFormat$FieldType$2
3663:             1             48  org.apache.ratis.thirdparty.com.google.protobuf.WireFormat$FieldType$3
3664:             1             48  org.apache.ratis.thirdparty.com.google.protobuf.WireFormat$FieldType$4
3665:             1             48  org.apache.ratis.thirdparty.io.grpc.NameResolverRegistry
3666:             2             48  org.apache.ratis.thirdparty.io.grpc.internal.KeepAliveManager$1
3667:             2             48  org.apache.ratis.thirdparty.io.grpc.internal.KeepAliveManager$2
3668:             2             48  org.apache.ratis.thirdparty.io.grpc.internal.MessageDeframer$SingleMessageProducer
3669:             2             48  org.apache.ratis.thirdparty.io.grpc.internal.ReadableBuffers$BufferInputStream
3670:             2             48  org.apache.ratis.thirdparty.io.grpc.netty.Http2ControlFrameLimitEncoder$1
3671:             2             48  org.apache.ratis.thirdparty.io.grpc.netty.NettyWritableBuffer
3672:             2             48  org.apache.ratis.thirdparty.io.netty.buffer.PooledByteBufAllocator$1
3673:             2             48  org.apache.ratis.thirdparty.io.netty.buffer.PooledByteBufAllocatorMetric
3674:             1             48  org.apache.ratis.thirdparty.io.netty.buffer.UnpooledByteBufAllocator
3675:             2             48  org.apache.ratis.thirdparty.io.netty.channel.ReflectiveChannelFactory
3676:             1             48  org.apache.ratis.thirdparty.io.netty.channel.epoll.EpollRecvByteAllocatorHandle
3677:             1             48  org.apache.ratis.thirdparty.io.netty.handler.codec.http.HttpStatusClass$1
3678:             2             48  org.apache.ratis.thirdparty.io.netty.util.concurrent.MultithreadEventExecutorGroup$1
3679:             2             48  org.apache.ratis.thirdparty.io.netty.util.concurrent.ThreadPerTaskExecutor
3680:             2             48  org.apache.ratis.util.ConcurrentUtils$$Lambda$299/686717934
3681:             1             48  org.apache.ratis.util.PeerProxyMap
3682:             2             48  org.apache.ratis.util.PureJavaCrc32C
3683:             1             48  org.eclipse.jetty.server.ShutdownMonitor
3684:             3             48  org.eclipse.jetty.util.DeprecationWarning
3685:             2             48  org.eclipse.jetty.util.thread.ScheduledExecutorScheduler$ScheduledFutureTask
3686:             1             48  org.eclipse.jetty.util.thread.ThreadPoolBudget
3687:             2             48  sun.misc.NativeSignalHandler
3688:             1             48  sun.nio.cs.StandardCharsets
3689:             1             48  sun.nio.fs.LinuxFileSystem
3690:             2             48  sun.reflect.generics.tree.ArrayTypeSignature
3691:             1             48  sun.security.provider.SecureRandom
3692:             2             48  sun.security.ssl.SSLAlgorithmDecomposer
3693:             2             48  sun.security.util.DisabledAlgorithmConstraints$KeySizeConstraints
3694:             1             48  sun.security.x509.IssuerAlternativeNameExtension
3695:             1             40  [Lcom.fasterxml.jackson.core.StreamWriteCapability;
3696:             1             40  [Lcom.fasterxml.jackson.databind.AnnotationIntrospector$ReferenceProperty$Type;
3697:             1             40  [Lcom.lmax.disruptor.dsl.ProducerType;
3698:             1             40  [Lio.grpc.internal.MessageDeframer$State;
3699:             1             40  [Lio.grpc.netty.Utils$EventLoopGroupType;
3700:             1             40  [Lio.netty.buffer.PoolArena$SizeClass;
3701:             1             40  [Lio.netty.handler.codec.http2.Http2FrameLogger$Direction;
3702:             1             40  [Ljava.io.File$PathStatus;
3703:             1             40  [Ljava.lang.management.MemoryType;
3704:             1             40  [Ljava.net.InetAddress$Cache$Type;
3705:             1             40  [Ljava.net.StandardProtocolFamily;
3706:             1             40  [Ljava.time.temporal.IsoFields$Unit;
3707:             1             40  [Ljava.util.Locale$Category;
3708:             1             40  [Ljavax.security.auth.login.LoginContext$ModuleInfo;
3709:             1             40  [Lorg.apache.commons.configuration2.sync.LockMode;
3710:             1             40  [Lorg.apache.hadoop.crypto.CipherSuite;
3711:             1             40  [Lorg.apache.hadoop.hdds.client.ReplicationFactor;
3712:             1             40  [Lorg.apache.hadoop.hdds.utils.db.cache.TableCache$CacheType;
3713:             1             40  [Lorg.apache.hadoop.metrics2.MetricType;
3714:             1             40  [Lorg.apache.hadoop.ozone.audit.AuditEventStatus;
3715:             1             40  [Lorg.apache.hadoop.ozone.om.request.OMClientRequest$Result;
3716:             1             40  [Lorg.apache.hadoop.ozone.security.acl.OzoneObj$StoreType;
3717:             1             40  [Lorg.apache.hadoop.security.ssl.SSLFactory$Mode;
3718:             1             40  [Lorg.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$Strength;
3719:             1             40  [Lorg.apache.logging.log4j.core.appender.ConsoleAppender$Target;
3720:             1             40  [Lorg.apache.logging.log4j.core.async.ThreadNameCachingStrategy;
3721:             1             40  [Lorg.apache.logging.log4j.core.config.status.StatusConfiguration$Verbosity;
3722:             1             40  [Lorg.apache.logging.log4j.core.pattern.ArrayPatternConverter;
3723:             1             40  [Lorg.apache.logging.log4j.core.pattern.NameAbbreviator$MaxElementAbbreviator$Strategy;
3724:             1             40  [Lorg.apache.ratis.grpc.server.GrpcLogAppender$BatchLogKey;
3725:             1             40  [Lorg.apache.ratis.server.RaftServerConfigKeys$Log$CorruptionPolicy;
3726:             1             40  [Lorg.apache.ratis.server.RaftServerConfigKeys$Read$Option;
3727:             1             40  [Lorg.apache.ratis.server.impl.LeaderElection$Phase;
3728:             1             40  [Lorg.apache.ratis.server.storage.RaftStorage$StartupOption;
3729:             1             40  [Lorg.apache.ratis.thirdparty.com.google.common.collect.ImmutableMapEntry;
3730:             1             40  [Lorg.apache.ratis.thirdparty.com.google.common.collect.MapMakerInternalMap$Strength;
3731:             1             40  [Lorg.apache.ratis.thirdparty.com.google.protobuf.TextFormat$Parser$SingularOverwritePolicy;
3732:             1             40  [Lorg.apache.ratis.thirdparty.io.grpc.InternalKnownTransport;
3733:             1             40  [Lorg.apache.ratis.thirdparty.io.grpc.internal.MessageDeframer$State;
3734:             1             40  [Lorg.apache.ratis.thirdparty.io.grpc.netty.Utils$EventLoopGroupType;
3735:             1             40  [Lorg.apache.ratis.thirdparty.io.netty.buffer.PoolArena$SizeClass;
3736:             1             40  [Lorg.apache.ratis.thirdparty.io.netty.handler.codec.http2.Http2FrameLogger$Direction;
3737:             1             40  [Lorg.eclipse.jetty.server.MultiPartFormDataCompliance;
3738:             1             40  [Lorg.rocksdb.DataBlockIndexType;
3739:             1             40  [Lsun.security.ssl.EphemeralKeyManager$EphemeralKeyPair;
3740:             1             40  com.fasterxml.jackson.core.io.ContentReference
3741:             1             40  com.fasterxml.jackson.core.util.DefaultIndenter
3742:             1             40  com.fasterxml.jackson.databind.ObjectWriter$Prefetch
3743:             1             40  com.fasterxml.jackson.databind.cfg.SerializerFactoryConfig
3744:             1             40  com.fasterxml.jackson.databind.deser.impl.FailingDeserializer
3745:             1             40  com.google.common.base.Splitter
3746:             1             40  com.google.common.collect.ImmutableMapEntrySet$RegularEntrySet
3747:             1             40  com.google.common.collect.Iterators$ArrayItr
3748:             1             40  com.google.common.util.concurrent.AbstractFuture$Listener
3749:             1             40  com.sun.jmx.mbeanserver.ClassLoaderRepositorySupport
