
 num     #instances         #bytes  class name
2935:             1             72  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$ListMultipartUploadsRequest
2936:             1             72  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$ListSnapshotDiffJobRequest
2937:             1             72  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$ListStatusRequest
2938:             1             72  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$LookupKeyResponse
2939:             1             72  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$OMLockDetailsProto
2940:             1             72  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$OpenKeyBucket
2941:             1             72  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$OzoneObj
2942:             1             72  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$PartKeyInfo
2943:             1             72  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$PurgeKeysRequest
2944:             1             72  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$PurgePathsRequest
2945:             1             72  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$RecoverLeaseRequest
2946:             1             72  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$RemoveAclRequest
2947:             1             72  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$RenameKeysArgs
2948:             1             72  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$SetAclRequest
2949:             1             72  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$SetTimesRequest
2950:             1             72  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$SnapshotInfoRequest
2951:             1             72  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$SnapshotProperty
2952:             1             72  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$TenantAssignUserAccessIdRequest
2953:             1             72  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$UserInfo
2954:             1             72  org.apache.hadoop.ozone.security.acl.OzoneNativeAuthorizer
2955:             1             72  org.apache.hadoop.ozone.storage.proto.OzoneManagerStorageProtos$PersistedUserVolumeInfo
2956:             1             72  org.apache.hadoop.security.UserGroupInformation$LoginParams
2957:             1             72  org.apache.hadoop.security.UserGroupInformation$UgiMetrics
2958:             1             72  org.apache.log4j.helpers.PatternParser
2959:             1             72  org.apache.log4j.spi.RootLogger
2960:             1             72  org.apache.logging.log4j.core.appender.rolling.RollingFileManager$EmptyQueue
2961:             3             72  org.apache.logging.log4j.core.config.AppenderControlArraySet
2962:             1             72  org.apache.logging.log4j.core.config.ConfigurationFileWatcher
2963:             1             72  org.apache.logging.log4j.core.config.status.StatusConfiguration
2964:             1             72  org.apache.logging.log4j.core.jmx.StatusLoggerAdmin
2965:             1             72  org.apache.logging.log4j.core.pattern.DatePatternConverter
2966:             3             72  org.apache.logging.log4j.core.util.datetime.FastDateParser$CopyQuotedStrategy
2967:             3             72  org.apache.logging.log4j.core.util.datetime.FastDatePrinter$CharacterLiteral
2968:             1             72  org.apache.ratis.proto.RaftProtos$GroupManagementRequestProto
2969:             1             72  org.apache.ratis.proto.RaftProtos$LeaderElectionManagementRequestProto
2970:             1             72  org.apache.ratis.proto.RaftProtos$RequestVoteRequestProto
2971:             1             72  org.apache.ratis.proto.RaftProtos$SnapshotManagementRequestProto
2972:             3             72  org.apache.ratis.protocol.RaftPeerId$$Lambda$396/1747234010
2973:             1             72  org.apache.ratis.server.impl.RoleInfo
2974:             1             72  org.apache.ratis.server.impl.SnapshotInstallationHandler
2975:             1             72  org.apache.ratis.thirdparty.io.netty.buffer.UnpooledHeapByteBuf
2976:             3             72  org.apache.ratis.thirdparty.io.netty.channel.ChannelMetadata
2977:             1             72  org.apache.ratis.thirdparty.io.netty.channel.ServerChannelRecvByteBufAllocator$1
2978:             1             72  org.apache.ratis.thirdparty.io.netty.channel.group.DefaultChannelGroup
2979:             1             72  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.CharSequenceMap
2980:             3             72  org.apache.ratis.thirdparty.io.netty.util.concurrent.PromiseTask$SentinelRunnable
2981:             3             72  org.eclipse.jetty.http.MimeTypes
2982:             3             72  org.eclipse.jetty.server.AllowedResourceAliasChecker$AllowedResourceAliasCheckListener
2983:             3             72  org.eclipse.jetty.server.session.SessionHandler$CookieConfig
2984:             3             72  org.eclipse.jetty.util.AttributesMap
2985:             3             72  org.eclipse.jetty.util.DecoratedObjectFactory
2986:             1             72  org.eclipse.jetty.webapp.StandardDescriptorProcessor
2987:             1             72  sun.management.MappedMXBeanType$MapMXBeanType
2988:             1             72  sun.security.util.AuthResources
2989:             3             72  sun.text.normalizer.NormalizerBase$QuickCheckResult
2990:             1             64  [Lcom.fasterxml.jackson.annotation.Nulls;
2991:             1             64  [Lcom.fasterxml.jackson.core.JsonEncoding;
2992:             1             64  [Lcom.google.common.cache.RemovalCause;
2993:             2             64  [Lcom.lmax.disruptor.Sequence;
2994:             2             64  [Lcom.sun.jmx.mbeanserver.ClassLoaderRepositorySupport$LoaderEntry;
2995:             1             64  [Lio.grpc.MethodDescriptor$MethodType;
2996:             1             64  [Lio.netty.handler.logging.LogLevel;
2997:             1             64  [Lio.netty.util.internal.logging.InternalLogLevel;
2998:             1             64  [Ljava.time.format.SignStyle;
2999:             1             64  [Ljava.util.stream.StreamOpFlag;
3000:             1             64  [Ljavax.servlet.DispatcherType;
3001:             1             64  [Lorg.apache.hadoop.hdds.server.http.HttpServer2Metrics$HttpServer2MetricsInfo;
3002:             1             64  [Lorg.apache.hadoop.hdds.utils.TableCacheMetrics$MetricsInfos;
3003:             1             64  [Lorg.apache.hadoop.metrics2.util.Quantile;
3004:             1             64  [Lorg.apache.hadoop.ozone.ClientVersion;
3005:             1             64  [Lorg.apache.hadoop.ozone.om.request.file.OMFileRequest$OMDirectoryResult;
3006:             1             64  [Lorg.apache.hadoop.ozone.upgrade.UpgradeFinalizer$Status;
3007:             1             64  [Lorg.apache.hadoop.security.SaslRpcServer$AuthMethod;
3008:             1             64  [Lorg.apache.hadoop.thirdparty.com.google.common.cache.RemovalCause;
3009:             2             64  [Lorg.apache.logging.log4j.core.Filter;
3010:             2             64  [Lorg.apache.logging.log4j.core.pattern.FormattingInfo;
3011:             1             64  [Lorg.apache.logging.log4j.core.pattern.PatternParser$ParserState;
3012:             1             64  [Lorg.apache.ratis.server.raftlog.segmented.LogSegment$Op;
3013:             1             64  [Lorg.apache.ratis.server.storage.RaftStorageDirectoryImpl$StorageState;
3014:             1             64  [Lorg.apache.ratis.thirdparty.com.google.common.cache.RemovalCause;
3015:             1             64  [Lorg.apache.ratis.thirdparty.io.grpc.ConnectivityState;
3016:             1             64  [Lorg.apache.ratis.thirdparty.io.grpc.MethodDescriptor$MethodType;
3017:             1             64  [Lorg.apache.ratis.thirdparty.io.netty.handler.logging.LogLevel;
3018:             1             64  [Lorg.apache.ratis.thirdparty.io.netty.util.internal.logging.InternalLogLevel;
3019:             1             64  [Lorg.eclipse.jetty.http.HttpGenerator$State;
3020:             1             64  [Lorg.eclipse.jetty.http.HttpParser$FieldState;
3021:             1             64  [Lorg.eclipse.jetty.http.HttpTokens$EndOfContent;
3022:             1             64  [Lorg.eclipse.jetty.server.HttpChannelState$State;
3023:             1             64  [Lorg.eclipse.jetty.server.handler.ContextHandler$Availability;
3024:             2             64  [Lorg.eclipse.jetty.server.handler.ContextHandler;
3025:             2             64  [Lorg.eclipse.jetty.server.handler.ContextHandlerCollection$Branch;
3026:             1             64  [Lorg.eclipse.jetty.util.thread.ReservedThreadExecutor$State;
3027:             1             64  [Lorg.rocksdb.ChecksumType;
3028:             1             64  [Lpicocli.CommandLine$ParseResult$GroupValidationResult$Type;
3029:             1             64  [Lsun.security.jca.ServiceId;
3030:             1             64  [Lsun.security.ssl.SignatureAndHashAlgorithm$SignatureAlgorithm;
3031:             1             64  [Lsun.util.locale.provider.LocaleProviderAdapter$Type;
3032:             1             64  [[Ljava.lang.invoke.LambdaForm$Name;
3033:             1             64  com.fasterxml.jackson.core.util.DefaultPrettyPrinter
3034:             2             64  com.fasterxml.jackson.databind.AnnotationIntrospector$ReferenceProperty$Type
3035:             1             64  com.fasterxml.jackson.databind.ObjectWriter
3036:             2             64  com.fasterxml.jackson.databind.deser.impl.NullsConstantProvider
3037:             2             64  com.fasterxml.jackson.databind.ser.std.BooleanSerializer
3038:             1             64  com.google.common.cache.CacheStats
3039:             2             64  com.google.common.graph.MapIteratorCache
3040:             1             64  com.google.common.io.BaseEncoding$Base16Encoding
3041:             1             64  com.google.protobuf.DescriptorProtos$EnumOptions
3042:             1             64  com.google.protobuf.DescriptorProtos$MessageOptions
3043:             2             64  com.lmax.disruptor.dsl.BasicExecutor
3044:             2             64  com.lmax.disruptor.dsl.ProducerType
3045:             1             64  com.sun.beans.finder.MethodFinder$1
3046:             2             64  com.sun.jmx.mbeanserver.ClassLoaderRepositorySupport$LoaderEntry
3047:             1             64  com.sun.jmx.mbeanserver.JmxMBeanServer
3048:             2             64  com.sun.jmx.mbeanserver.WeakIdentityHashMap
3049:             2             64  io.grpc.CallOptions$Key
3050:             2             64  io.grpc.DecompressorRegistry$DecompressorInfo
3051:             2             64  io.grpc.internal.MessageDeframer$State
3052:             2             64  io.grpc.netty.Utils$EventLoopGroupType
3053:             1             64  io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor
3054:             2             64  io.netty.buffer.PoolArena$SizeClass
3055:             2             64  io.netty.handler.codec.http2.Http2FrameLogger$Direction
3056:             1             64  io.netty.util.ResourceLeakDetector
3057:             2             64  io.netty.util.concurrent.DefaultEventExecutorChooserFactory$PowerOfTwoEventExecutorChooser
3058:             2             64  java.io.File$PathStatus
3059:             4             64  java.lang.ClassValue$Identity
3060:             1             64  java.lang.reflect.Parameter
3061:             2             64  java.net.InetAddress$Cache
3062:             2             64  java.net.InetAddress$Cache$Type
3063:             2             64  java.net.StandardProtocolFamily
3064:             2             64  java.security.AllPermissionCollection
3065:             2             64  java.time.LocalDateTime
3066:             2             64  java.time.OffsetDateTime
3067:             2             64  java.time.OffsetTime
3068:             2             64  java.time.format.DateTimeFormatterBuilder$1
3069:             2             64  java.time.format.DateTimeFormatterBuilder$ZoneIdPrinterParser
3070:             2             64  java.time.format.DateTimeTextProvider$LocaleStore
3071:             2             64  java.util.Collections$3
3072:             2             64  java.util.Currency
3073:             1             64  java.util.ResourceBundle$1
3074:             1             64  java.util.ServiceLoader$LazyIterator
3075:             2             64  java.util.logging.Logger$LoggerBundle
3076:             2             64  javax.security.auth.login.LoginContext$ModuleInfo
3077:             1             64  org.apache.commons.configuration2.io.FileLocator
3078:             2             64  org.apache.commons.configuration2.io.HomeDirectoryLocationStrategy
3079:             2             64  org.apache.commons.configuration2.sync.LockMode
3080:             4             64  org.apache.hadoop.hdds.cli.HddsVersionProvider
3081:             2             64  org.apache.hadoop.hdds.client.ECReplicationConfig$EcCodec
3082:             1             64  org.apache.hadoop.hdds.protocol.proto.HddsProtos$KeyValue
3083:             1             64  org.apache.hadoop.hdds.protocol.proto.HddsProtos$UpgradeFinalizationStatus
3084:             1             64  org.apache.hadoop.hdds.protocol.proto.ScmBlockLocationProtocolProtos$AllocateBlockResponse
3085:             1             64  org.apache.hadoop.hdds.protocol.proto.ScmBlockLocationProtocolProtos$DeleteKeyBlocksResultProto
3086:             1             64  org.apache.hadoop.hdds.protocol.proto.ScmBlockLocationProtocolProtos$DeleteScmBlockResult
3087:             1             64  org.apache.hadoop.hdds.protocol.proto.ScmBlockLocationProtocolProtos$KeyBlocks
3088:             1             64  org.apache.hadoop.hdds.protocol.proto.ScmBlockLocationProtocolProtos$UserInfo
3089:             1             64  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$ActivatePipelineRequestProto
3090:             1             64  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$ClosePipelineRequestProto
3091:             1             64  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$DeactivatePipelineRequestProto
3092:             1             64  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$GetContainerReplicasRequestProto
3093:             1             64  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$GetContainerRequestProto
3094:             1             64  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$GetContainerWithPipelineRequestProto
3095:             1             64  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$GetExistContainerWithPipelinesInBatchRequestProto
3096:             1             64  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$GetPipelineRequestProto
3097:             1             64  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$ResetDeletedBlockRetryCountRequestProto
3098:             1             64  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$SCMCloseContainerRequestProto
3099:             1             64  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$SCMDeleteContainerRequestProto
3100:             1             64  org.apache.hadoop.hdds.protocol.proto.StorageContainerLocationProtocolProtos$StartMaintenanceNodesRequestProto
3101:             2             64  org.apache.hadoop.hdds.server.http.RatisDropwizardExports$MetricReporter
3102:             1             64  org.apache.hadoop.hdds.utils.DBCheckpointMetrics
3103:             2             64  org.apache.hadoop.hdds.utils.db.cache.TableCache$CacheType
3104:             2             64  org.apache.hadoop.hdds.utils.db.managed.ManagedRocksDB
3105:             2             64  org.apache.hadoop.metrics2.MetricType
3106:             2             64  org.apache.hadoop.metrics2.impl.MetricCounterInt
3107:             2             64  org.apache.hadoop.metrics2.impl.MetricsSystemImpl$InitMode
3108:             1             64  org.apache.hadoop.metrics2.lib.DefaultMetricsSystem
3109:             2             64  org.apache.hadoop.ozone.OzoneAcl$AclScope
3110:             1             64  org.apache.hadoop.ozone.om.OzoneManagerStarter
3111:             1             64  org.apache.hadoop.ozone.om.SnapshotChainManager
3112:             2             64  org.apache.hadoop.ozone.om.ha.OMHAMetrics$OMHAMetricsInfo
3113:             1             64  org.apache.hadoop.ozone.om.ratis.metrics.OzoneManagerDoubleBufferMetrics
3114:             2             64  org.apache.hadoop.ozone.om.request.OMClientRequest$Result
3115:             2             64  org.apache.hadoop.ozone.om.request.validation.RequestProcessingPhase
3116:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$CheckVolumeAccessRequest
3117:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$CommitKeyRequest
3118:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$CompositeCrcFileChecksumProto
3119:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$CreateFileRequest
3120:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$CreateKeyRequest
3121:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$DBUpdatesRequest
3122:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$DeleteBucketRequest
3123:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$DeleteOpenKeysRequest
3124:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$DeleteTenantResponse
3125:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$EchoRPCRequest
3126:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$GetS3VolumeContextResponse
3127:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$MultipartCommitUploadPartRequest
3128:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$MultipartUploadCompleteRequest
3129:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$OpenKey
3130:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$Part
3131:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$PrepareRequestArgs
3132:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$PrepareStatusResponse
3133:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$PrintCompactionLogDagRequest
3134:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$PurgeDirectoriesRequest
3135:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$RenameKeyRequest
3136:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$S3Secret
3137:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$SetBucketPropertyRequest
3138:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$SetS3SecretRequest
3139:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$SetS3SecretResponse
3140:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$SnapshotPurgeRequest
3141:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$TenantAssignAdminRequest
3142:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$TenantListUserRequest
3143:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$TenantRevokeAdminRequest
3144:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$TenantRevokeUserAccessIdRequest
3145:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$UpdateGetDelegationTokenRequest
3146:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$UpdateGetS3SecretRequest
3147:             1             64  org.apache.hadoop.ozone.protocol.proto.OzoneManagerProtocolProtos$UpdateRenewDelegationTokenRequest
3148:             2             64  org.apache.hadoop.security.ssl.SSLFactory$Mode
3149:             1             64  org.apache.hadoop.thirdparty.com.google.common.cache.CacheStats
3150:             1             64  org.apache.logging.log4j.core.Logger$PrivateConfig
3151:             2             64  org.apache.logging.log4j.core.async.TimeoutBlockingWaitStrategy
3152:             2             64  org.apache.logging.log4j.core.config.plugins.util.PluginManager
3153:             2             64  org.apache.logging.log4j.core.config.status.StatusConfiguration$Verbosity
3154:             1             64  org.apache.logging.log4j.core.jmx.LoggerContextAdmin
3155:             2             64  org.apache.logging.log4j.core.jmx.RingBufferAdmin
3156:             2             64  org.apache.logging.log4j.core.pattern.FormattingInfo
3157:             1             64  org.apache.logging.log4j.core.pattern.ThrowablePatternConverter
3158:             2             64  org.apache.logging.log4j.util.PropertyFilePropertySource
3159:             2             64  org.apache.ratis.grpc.metrics.intercept.server.MetricServerCallListener
3160:             2             64  org.apache.ratis.grpc.server.GrpcLogAppender$$Lambda$1079/45682902
3161:             2             64  org.apache.ratis.grpc.server.GrpcLogAppender$AppendLogResponseHandler
3162:             2             64  org.apache.ratis.grpc.server.GrpcLogAppender$RequestMap
3163:             2             64  org.apache.ratis.metrics.dropwizard3.Dm3RatisMetricRegistryImpl$$Lambda$333/1519490152
3164:             1             64  org.apache.ratis.proto.RaftProtos$FollowerInfoProto
3165:             1             64  org.apache.ratis.proto.RaftProtos$GroupInfoRequestProto
3166:             1             64  org.apache.ratis.proto.RaftProtos$GroupListReplyProto
3167:             1             64  org.apache.ratis.proto.RaftProtos$ReadIndexReplyProto
3168:             1             64  org.apache.ratis.proto.RaftProtos$ReadIndexRequestProto
3169:             1             64  org.apache.ratis.proto.RaftProtos$RequestVoteReplyProto
3170:             1             64  org.apache.ratis.proto.RaftProtos$ServerRpcProto
3171:             1             64  org.apache.ratis.proto.RaftProtos$StartLeaderElectionRequestProto
3172:             1             64  org.apache.ratis.proto.RaftProtos$TransferLeadershipRequestProto
3173:             2             64  org.apache.ratis.proto.grpc.RaftClientProtocolServiceGrpc$MethodHandlers
3174:             2             64  org.apache.ratis.proto.grpc.RaftServerProtocolServiceGrpc$RaftServerProtocolServiceBlockingStub
3175:             2             64  org.apache.ratis.retry.MultipleLinearRandomRetry
3176:             2             64  org.apache.ratis.retry.MultipleLinearRandomRetry$$Lambda$1065/1588354942
3177:             2             64  org.apache.ratis.server.RaftServerConfigKeys$Log$CorruptionPolicy
3178:             2             64  org.apache.ratis.server.RaftServerConfigKeys$Read$Option
3179:             2             64  org.apache.ratis.server.impl.LeaderElection$Phase
3180:             1             64  org.apache.ratis.server.impl.PendingRequests$RequestMap
3181:             1             64  org.apache.ratis.server.metrics.LeaderElectionMetrics
3182:             2             64  org.apache.ratis.server.metrics.RaftServerMetricsImpl$$Lambda$1040/368361634
3183:             2             64  org.apache.ratis.server.storage.RaftStorage$StartupOption
3184:             2             64  org.apache.ratis.thirdparty.com.google.common.collect.ImmutableMapEntry
3185:             1             64  org.apache.ratis.thirdparty.com.google.common.io.BaseEncoding$Base16Encoding
3186:             1             64  org.apache.ratis.thirdparty.com.google.common.util.concurrent.ThreadFactoryBuilder$1
3187:             2             64  org.apache.ratis.thirdparty.com.google.protobuf.TextFormat$Parser$SingularOverwritePolicy
3188:             2             64  org.apache.ratis.thirdparty.io.grpc.DecompressorRegistry$DecompressorInfo
3189:             2             64  org.apache.ratis.thirdparty.io.grpc.InternalKnownTransport
3190:             2             64  org.apache.ratis.thirdparty.io.grpc.PersistentHashArrayMappedTrie$Leaf
3191:             1             64  org.apache.ratis.thirdparty.io.grpc.internal.ManagedChannelServiceConfig
3192:             2             64  org.apache.ratis.thirdparty.io.grpc.internal.MessageDeframer$State
3193:             4             64  org.apache.ratis.thirdparty.io.grpc.netty.AbstractNettyHandler$AllowPingLimiter
3194:             4             64  org.apache.ratis.thirdparty.io.grpc.netty.NettyChannelBuilder$LocalSocketPicker
3195:             2             64  org.apache.ratis.thirdparty.io.grpc.netty.NettyClientStream$Sink$2
3196:             4             64  org.apache.ratis.thirdparty.io.grpc.netty.NettyServerHandler$ServerChannelLogger
3197:             2             64  org.apache.ratis.thirdparty.io.grpc.netty.Utils$EventLoopGroupType
3198:             1             64  org.apache.ratis.thirdparty.io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor
3199:             2             64  org.apache.ratis.thirdparty.io.netty.buffer.PoolArena$SizeClass
3200:             2             64  org.apache.ratis.thirdparty.io.netty.channel.DelegatingChannelPromiseNotifier
3201:             2             64  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.Http2FrameLogger$Direction
3202:             2             64  org.apache.ratis.thirdparty.io.netty.handler.codec.http2.Http2InboundFrameLogger$1
3203:             1             64  org.apache.ratis.thirdparty.io.netty.util.ResourceLeakDetector
3204:             4             64  org.bouncycastle.jcajce.provider.asymmetric.ecgost12.KeyFactorySpi
3205:             1             64  org.bouncycastle.jce.provider.BouncyCastleProviderConfiguration
3206:             2             64  org.eclipse.jetty.server.HttpInput$EofContent
3207:             2             64  org.eclipse.jetty.server.MultiPartFormDataCompliance
3208:             2             64  org.eclipse.jetty.server.handler.ContextHandlerCollection$Branch
3209:             2             64  org.eclipse.jetty.servlet.Source
3210:             1             64  org.eclipse.jetty.webapp.WebAppContext$Context
3211:             4             64  picocli.CommandLine$BuiltIn$BigDecimalConverter
3212:             4             64  picocli.CommandLine$BuiltIn$BigIntegerConverter
3213:             4             64  picocli.CommandLine$BuiltIn$ByteOrderConverter
3214:             4             64  picocli.CommandLine$BuiltIn$CharArrayConverter
3215:             4             64  picocli.CommandLine$BuiltIn$CharSequenceConverter
3216:             4             64  picocli.CommandLine$BuiltIn$CharsetConverter
3217:             4             64  picocli.CommandLine$BuiltIn$ClassConverter
3218:             4             64  picocli.CommandLine$BuiltIn$CurrencyConverter
3219:             4             64  picocli.CommandLine$BuiltIn$FileConverter
3220:             4             64  picocli.CommandLine$BuiltIn$ISO8601DateConverter
3221:             4             64  picocli.CommandLine$BuiltIn$InetAddressConverter
3222:             4             64  picocli.CommandLine$BuiltIn$NetworkInterfaceConverter
3223:             4             64  picocli.CommandLine$BuiltIn$PatternConverter
3224:             4             64  picocli.CommandLine$BuiltIn$StringBuilderConverter
3225:             4             64  picocli.CommandLine$BuiltIn$TimeZoneConverter
3226:             4             64  picocli.CommandLine$BuiltIn$URIConverter
3227:             4             64  picocli.CommandLine$BuiltIn$URLConverter
3228:             4             64  picocli.CommandLine$BuiltIn$UUIDConverter
3229:             1             64  picocli.CommandLine$Help$Ansi$Text
3230:             2             64  picocli.CommandLine$ParseResult$GroupValidationResult
3231:             2             64  picocli.CommandLine$ScopeType
3232:             1             64  sun.management.DiagnosticCommandImpl
3233:             2             64  sun.management.ManagementFactoryHelper$1
3234:             1             64  sun.management.MappedMXBeanType$CompositeDataMXBeanType
3235:             2             64  sun.misc.CompoundEnumeration
3236:             4             64  sun.net.www.protocol.jar.Handler
3237:             2             64  sun.nio.ch.NativeThreadSet
3238:             2             64  sun.reflect.generics.tree.Wildcard
3239:             2             64  sun.security.jca.ProviderList$3
3240:             2             64  sun.security.util.DisabledAlgorithmConstraints$KeySizeConstraint
3241:             2             64  sun.security.x509.CertificatePolicyMap
3242:             2             64  sun.util.locale.LocaleExtensions
3243:             1             56  [Lcom.fasterxml.jackson.core.JsonFactory$Feature;
3244:             1             56  [Lcom.fasterxml.jackson.databind.cfg.ConstructorDetector$SingleArgConstructor;
3245:             1             56  [Lcom.google.common.base.Predicates$ObjectPredicate;
3246:             1             56  [Lcom.google.common.collect.AbstractIterator$State;
3247:             1             56  [Lcom.google.common.graph.ElementOrder$Type;
3248:             1             56  [Lio.grpc.ChannelLogger$ChannelLogLevel;
3249:             1             56  [Lio.netty.util.ResourceLeakDetector$Level;
3250:             1             56  [Ljava.lang.OutOfMemoryError;
3251:             1             56  [Ljava.lang.UNIXProcess$Platform;
3252:             1             56  [Ljava.nio.file.FileVisitResult;
3253:             1             56  [Ljava.text.Normalizer$Form;
3254:             1             56  [Ljava.time.format.DateTimeFormatterBuilder$SettingsParser;
3255:             1             56  [Ljava.time.temporal.IsoFields$Field;
3256:             1             56  [Ljava.util.stream.StreamShape;
3257:             1             56  [Lorg.apache.hadoop.hdds.protocol.StorageType;
3258:             1             56  [Lorg.apache.hadoop.hdds.scm.pipeline.Pipeline$PipelineState;
3259:             1             56  [Lorg.apache.hadoop.ozone.audit.AuditLoggerType;
3260:             1             56  [Lorg.apache.hadoop.ozone.om.OzoneManager$State;
3261:             1             56  [Lorg.apache.hadoop.ozone.security.acl.OzoneObj$ResourceType;
3262:             1             56  [Lorg.apache.hadoop.thirdparty.com.google.common.collect.MapMakerInternalMap$Segment;
3263:             2             56  [Lorg.apache.logging.log4j.core.config.AppenderControl;
3264:             2             56  [Lorg.apache.logging.log4j.core.config.AppenderRef;
3265:             1             56  [Lorg.apache.ratis.proto.RaftProtos$LogEntryProto$LogEntryBodyCase;
3266:             1             56  [Lorg.apache.ratis.server.impl.StateMachineUpdater$State;
3267:             1             56  [Lorg.apache.ratis.thirdparty.com.google.common.collect.MapMakerInternalMap$Segment;
3268:             1             56  [Lorg.apache.ratis.thirdparty.io.grpc.ChannelLogger$ChannelLogLevel;
3269:             1             56  [Lorg.apache.ratis.thirdparty.io.grpc.InternalChannelz$ChannelTrace$Event$Severity;
3270:             1             56  [Lorg.apache.ratis.thirdparty.io.grpc.internal.ClientStreamListener$RpcProgress;
3271:             1             56  [Lorg.apache.ratis.thirdparty.io.netty.util.ResourceLeakDetector$Level;
3272:             1             56  [Lorg.eclipse.jetty.http.HttpScheme;
3273:             1             56  [Lorg.eclipse.jetty.http.HttpVersion;
3274:             1             56  [Lorg.eclipse.jetty.server.HttpChannelState$OutputState;
